g1_VSUBS;g2_$2;g3_$3
4.36165e-14;-2.702965e-14;-3.04673e-15
-2.702965e-14;3.12969e-14;-4.9455265e-17
-3.04673e-15;-4.9455265e-17;3.46666e-15
