g1_VSUBS;g2_$2;g3_$3
7.82145e-14;-5.709975e-14;-4.71659e-15
-5.709975e-14;5.91575e-14;-1.1764875e-17
-4.71659e-15;-1.1764875e-17;5.08168e-15
